# Single SKU Max Power Table
#    |        |# |   OFDM 6 ~ 54      |  |                  HT20 MCS 0 ~ 15           |  |                 HT40 MCS 0 ~ 15            |
ch1 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch2 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch3 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch4 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch5 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch6 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch7 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch8 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch9 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch10 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch11 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
ch13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14

#   OFDM 6 ~ 54            | |                  HT20 MCS 0 ~ 15            | |                 HT40 MCS 0 ~ 15             | |     VHT80 MCS 0 ~ 9       |
ch36 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch38 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch40 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch42 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch44 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch46 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch48 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch52 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch54 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch56 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch58 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch60 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch62 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch64 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
ch100 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch102 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch104 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch106 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch108 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch110 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch112 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch116 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch118 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch120 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch122 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch124 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch126 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch120 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch132 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch134 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch136 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
ch140 19 19 19 19 18 18 17 17 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 19 19 19 19 18 18 17 16 15 14
# End of Single SKU Table#
